smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Ki,5800.0,nM,CHEMBL379218,CHEMBL1137422,,,False
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,Ki,1119.0,nM,CHEMBL248757,CHEMBL1140564,,,False
O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1,Ki,190.0,nM,CHEMBL584052,CHEMBL1154754,,,False
CC(C)(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,Ki,27.0,nM,CHEMBL1765770,CHEMBL1765075,,,False
CN(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,Ki,46.0,nM,CHEMBL1765772,CHEMBL1765075,,,False
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccc(N2CCCCC2)cc1,Ki,12.0,nM,CHEMBL1765097,CHEMBL1765075,,,False
CNc1cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)ccn1,Ki,12.0,nM,CHEMBL1765774,CHEMBL1765075,,,False
CNc1cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)ncn1,Ki,83.0,nM,CHEMBL1765775,CHEMBL1765075,,,False
CNc1cccc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)c1,Ki,81.0,nM,CHEMBL1765776,CHEMBL1765075,,,False
CNc1cccc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)n1,Ki,148.0,nM,CHEMBL1765777,CHEMBL1765075,,,False
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)n1,Ki,155.0,nM,CHEMBL1765779,CHEMBL1765075,,,False
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)c1,Ki,270.0,nM,CHEMBL1765780,CHEMBL1765075,,,False
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)n1,Ki,200.0,nM,CHEMBL1765781,CHEMBL1765075,,,False
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,Ki,1300.0,nM,CHEMBL1765782,CHEMBL1765075,,,False
CNc1cc(F)cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,Ki,400.0,nM,CHEMBL1765783,CHEMBL1765075,,,False
CNc1cc(C#N)cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)c1,Ki,400.0,nM,CHEMBL1765784,CHEMBL1765075,,,False
CNc1cncc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCC[C@H]4CN4CCCC4)cc3)c2)n1,Ki,200.0,nM,CHEMBL1765781,CHEMBL1765075,,,False
COc1ccccc1Nc1nc(N)n(-c2ccccn2)n1,Ki,12.0,nM,CHEMBL1835741,CHEMBL1833953,,,False
COc1ccc(N2CCOCC2)cc1Nc1nc(N)n(-c2ccccn2)n1,Ki,60.0,nM,CHEMBL1833992,CHEMBL1833953,,,False
Nc1nc(Nc2cc(N3CCOCC3)ccc2F)nn1-c1ccccn1,Ki,37.0,nM,CHEMBL1835743,CHEMBL1833953,,,False
COc1cc(N2CCOCC2)ccc1Nc1nc(N)n(-c2ccc(C#N)cn2)n1,Ki,205.0,nM,CHEMBL1835745,CHEMBL1833953,,,False
COc1ccccc1Nc1nc(N)n(-c2cc(NCCN(C)C)ncn2)n1,Ki,270.0,nM,CHEMBL1835746,CHEMBL1833953,,,False
Nc1nc(Nc2ccc(N3CCOCC3)cc2)nn1-c1ccccn1,Ki,18.0,nM,CHEMBL1835747,CHEMBL1833953,,,False
Nc1nc(Nc2ccc(C(=O)NCCN3CCOCC3)cc2)nn1-c1ccccn1,Ki,38.0,nM,CHEMBL1835749,CHEMBL1833953,,,False
Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nn1-c1ccccn1,Ki,21.0,nM,CHEMBL1835863,CHEMBL1833953,,,False
Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)nn1-c1ccccn1,Ki,10.0,nM,CHEMBL1835864,CHEMBL1833953,,,False
CC(=O)Nc1ccc(Nc2nc(N)n(-c3ccccn3)n2)cc1,Ki,240.0,nM,CHEMBL1835865,CHEMBL1833953,,,False
CC(=O)Nc1cccc(Nc2nc(N)n(-c3ccccn3)n2)c1,Ki,180.0,nM,CHEMBL1835866,CHEMBL1833953,,,False
COc1ccc(Nc2nc(N)n(-c3ccccn3)n2)cc1OC,Ki,9.0,nM,CHEMBL1835740,CHEMBL1833953,,,False
CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1,Ki,7.943,nM,CHEMBL1970142,CHEMBL1201862,,active,False
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,Ki,3162.28,nM,CHEMBL124660,CHEMBL1201862,,active,False
CCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,Ki,199.53,nM,CHEMBL2000934,CHEMBL1201862,,active,False
COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,Ki,1000.0,nM,CHEMBL1982541,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNS(C)(=O)=O)cnc(N)c34)cc2)c1,Ki,19.95,nM,CHEMBL1994321,CHEMBL1201862,,active,False
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2)cc1,Ki,1.585,nM,CHEMBL1977148,CHEMBL1201862,,active,False
CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,39.81,nM,CHEMBL2002165,CHEMBL1201862,,active,False
Nc1ncnc2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,Ki,39.81,nM,CHEMBL1998585,CHEMBL1201862,,active,False
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)c(F)c3)c12,Ki,0.7943,nM,CHEMBL2000652,CHEMBL1201862,,active,False
Cc1ccc(-c2cc3c(NCCN)ccc(C(N)=O)c3[nH]2)cc1,Ki,398.11,nM,CHEMBL1996048,CHEMBL1201862,,active,False
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,Ki,79.43,nM,CHEMBL2001485,CHEMBL1201862,,active,False
CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,Ki,1258.93,nM,CHEMBL1978099,CHEMBL1201862,,active,False
COC(=O)c1c(-c2ccc(NC(=O)Nc3ccccc3)cc2)c2c(N)ncnn2c1C,Ki,1000.0,nM,CHEMBL1977041,CHEMBL1201862,,active,False
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,Ki,1258.93,nM,CHEMBL539474,CHEMBL1201862,,active,False
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,Ki,10.0,nM,CHEMBL1988387,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,Ki,10.0,nM,CHEMBL1989708,CHEMBL1201862,,active,False
Cc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,Ki,398.11,nM,CHEMBL1970074,CHEMBL1201862,,active,False
Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CC(CN2CCCC2)C1,Ki,501.19,nM,CHEMBL1968791,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,Ki,15.85,nM,CHEMBL1973211,CHEMBL1201862,,active,False
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,Ki,39.81,nM,CHEMBL101253,CHEMBL1201862,,active,False
Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CCC(N2CCCC2)CC1,Ki,158.49,nM,CHEMBL2007151,CHEMBL1201862,,active,False
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,Ki,1000.0,nM,CHEMBL1998953,CHEMBL1201862,,active,False
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,Ki,316.23,nM,CHEMBL482767,CHEMBL1201862,,active,False
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,Ki,1584.89,nM,CHEMBL574738,CHEMBL1201862,,active,False
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,Ki,316.23,nM,CHEMBL1971943,CHEMBL1201862,,active,False
CCOc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,Ki,7.943,nM,CHEMBL1974254,CHEMBL1201862,,active,False
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O,Ki,1000.0,nM,CHEMBL485556,CHEMBL1201862,,active,False
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,Ki,316.23,nM,CHEMBL2006778,CHEMBL1201862,,active,False
O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,Ki,630.96,nM,CHEMBL1996979,CHEMBL1201862,,active,False
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,Ki,5.012,nM,CHEMBL1982476,CHEMBL1201862,,active,False
Nc1n[nH]c2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc12,Ki,25.12,nM,CHEMBL1997623,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,501.19,nM,CHEMBL1978166,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,Ki,1.0,nM,CHEMBL1967116,CHEMBL1201862,,active,False
Cc1cc(NC(=O)Nc2ccc(-c3c(F)ccc4[nH]nc(N)c34)cc2)ccc1F,Ki,0.7943,nM,CHEMBL1993996,CHEMBL1201862,,active,False
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,Ki,794.33,nM,CHEMBL1991429,CHEMBL1201862,,active,False
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,158.49,nM,CHEMBL1980995,CHEMBL1201862,,active,False
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,25.12,nM,CHEMBL2004716,CHEMBL1201862,,active,False
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3o2)cc1,Ki,398.11,nM,CHEMBL2004771,CHEMBL1201862,,active,False
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,Ki,1000.0,nM,CHEMBL1988370,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,Ki,5.012,nM,CHEMBL508928,CHEMBL1201862,,active,False
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,0.2512,nM,CHEMBL373798,CHEMBL1201862,,active,False
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,Ki,501.19,nM,CHEMBL306380,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,Ki,251.19,nM,CHEMBL394619,CHEMBL1201862,,active,False
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,Ki,199.53,nM,CHEMBL411903,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,501.19,nM,CHEMBL1978166,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1,Ki,79.43,nM,CHEMBL1965988,CHEMBL1201862,,active,False
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Ki,19.95,nM,CHEMBL522892,CHEMBL1201862,,active,False
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,0.3162,nM,CHEMBL402846,CHEMBL1201862,,active,False
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,Ki,39.81,nM,CHEMBL1964692,CHEMBL1201862,,active,False
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,Ki,1258.93,nM,CHEMBL219722,CHEMBL1201862,,active,False
Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Ki,398.11,nM,CHEMBL482967,CHEMBL1201862,,active,False
Oc1c2ccccc2c2c3c(cccc13)N=N2,Ki,1258.93,nM,CHEMBL1725279,CHEMBL1201862,,active,False
c1ccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)cc1,Ki,1000.0,nM,CHEMBL2002346,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1,Ki,10.0,nM,CHEMBL1971947,CHEMBL1201862,,active,False
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3c(F)ccc4[nH]nc(N)c34)cc2)c1,Ki,1.0,nM,CHEMBL1996255,CHEMBL1201862,,active,False
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,Ki,251.19,nM,CHEMBL1983111,CHEMBL1201862,,active,False
O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,Ki,501.19,nM,CHEMBL1969502,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1,Ki,125.89,nM,CHEMBL1983963,CHEMBL1201862,,active,False
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,Ki,158.49,nM,CHEMBL1983268,CHEMBL1201862,,active,False
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,Ki,0.7943,nM,CHEMBL1985491,CHEMBL1201862,,active,False
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,Ki,1000.0,nM,CHEMBL248757,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,Ki,25.12,nM,CHEMBL1979883,CHEMBL1201862,,active,False
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,Ki,1000.0,nM,CHEMBL1984162,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,Ki,39.81,nM,CHEMBL196363,CHEMBL1201862,,active,False
COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,Ki,316.23,nM,CHEMBL1190711,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,31.62,nM,CHEMBL404367,CHEMBL1201862,,active,False
Cc1ccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)cc1C,Ki,79.43,nM,CHEMBL2000335,CHEMBL1201862,,active,False
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1,Ki,1.995,nM,CHEMBL1988717,CHEMBL1201862,,active,False
CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,Ki,100.0,nM,CHEMBL1983025,CHEMBL1201862,,active,False
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c12,Ki,2.512,nM,CHEMBL1980904,CHEMBL1201862,,active,False
COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,Ki,501.19,nM,CHEMBL1241473,CHEMBL1201862,,active,False
CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,Ki,251.19,nM,CHEMBL1978448,CHEMBL1201862,,active,False
CCN(CC)CC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,251.19,nM,CHEMBL2001257,CHEMBL1201862,,active,False
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1,Ki,0.5012,nM,CHEMBL271441,CHEMBL1201862,,active,False
Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)ccc1F,Ki,0.1995,nM,CHEMBL273187,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,Ki,12.59,nM,CHEMBL1989708,CHEMBL1201862,,active,False
Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)ccc1F,Ki,0.7943,nM,CHEMBL1986979,CHEMBL1201862,,active,False
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,Ki,19.95,nM,CHEMBL2002446,CHEMBL1201862,,active,False
Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)n[nH]c12,Ki,251.19,nM,CHEMBL1973937,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,Ki,1.259,nM,CHEMBL1969102,CHEMBL1201862,,active,False
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,Ki,79.43,nM,CHEMBL1981725,CHEMBL1201862,,active,False
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,Ki,794.33,nM,CHEMBL1965570,CHEMBL1201862,,active,False
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,0.3162,nM,CHEMBL402846,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Ki,199.53,nM,CHEMBL220057,CHEMBL1201862,,active,False
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccnc21,Ki,1.585,nM,CHEMBL1966836,CHEMBL1201862,,active,False
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,Ki,19.95,nM,CHEMBL415049,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,Ki,3.162,nM,CHEMBL1982465,CHEMBL1201862,,active,False
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,Ki,125.89,nM,CHEMBL2001751,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)c1,Ki,0.3162,nM,CHEMBL272938,CHEMBL1201862,,active,False
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,Ki,199.53,nM,CHEMBL272453,CHEMBL1201862,,active,False
Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,Ki,158.49,nM,CHEMBL1967878,CHEMBL1201862,,active,False
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,Ki,3.162,nM,CHEMBL2004290,CHEMBL1201862,,active,False
Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,Ki,0.7943,nM,CHEMBL403402,CHEMBL1201862,,active,False
Cc1ccc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,630.96,nM,CHEMBL1988075,CHEMBL1201862,,active,False
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,Ki,1.0,nM,CHEMBL260092,CHEMBL1201862,,active,False
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,Ki,501.19,nM,CHEMBL1968590,CHEMBL1201862,,active,False
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,Ki,79.43,nM,CHEMBL1971029,CHEMBL1201862,,active,False
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,Ki,794.33,nM,CHEMBL394790,CHEMBL1201862,,active,False
Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)ccc1F,Ki,0.1995,nM,CHEMBL273187,CHEMBL1201862,,active,False
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,Ki,10.0,nM,CHEMBL1988437,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,Ki,39.81,nM,CHEMBL1979577,CHEMBL1201862,,active,False
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,Ki,1.585,nM,CHEMBL409349,CHEMBL1201862,,active,False
Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccc2nccnc12,Ki,158.49,nM,CHEMBL2004438,CHEMBL1201862,,active,False
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Ki,79.43,nM,CHEMBL191003,CHEMBL1201862,,active,False
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,Ki,125.89,nM,CHEMBL271381,CHEMBL1201862,,active,False
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,Ki,7.943,nM,CHEMBL1982466,CHEMBL1201862,,active,False
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)c1,Ki,1.0,nM,CHEMBL1994638,CHEMBL1201862,,active,False
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccnc21,Ki,0.7943,nM,CHEMBL1985888,CHEMBL1201862,,active,False
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,Ki,501.19,nM,CHEMBL1979093,CHEMBL1201862,,active,False
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(Cl)c5o4)cc3)c3c(N)ncnc32)CC1,Ki,125.89,nM,CHEMBL1987054,CHEMBL1201862,,active,False
Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,Ki,63.1,nM,CHEMBL1970083,CHEMBL1201862,,active,False
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,Ki,3.162,nM,CHEMBL2005631,CHEMBL1201862,,active,False
Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,Ki,398.11,nM,CHEMBL1994938,CHEMBL1201862,,active,False
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3ccnc4c3c(N)nn4C)cc2)c1,Ki,1.0,nM,CHEMBL1986507,CHEMBL1201862,,active,False
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,Ki,398.11,nM,CHEMBL1983923,CHEMBL1201862,,active,False
CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,Ki,794.33,nM,CHEMBL1971245,CHEMBL1201862,,active,False
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,50.12,nM,CHEMBL1966514,CHEMBL1201862,,active,False
N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,Ki,794.33,nM,CHEMBL1996066,CHEMBL1201862,,active,False
NC(COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,Ki,630.96,nM,CHEMBL1966524,CHEMBL1201862,,active,False
CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,39.81,nM,CHEMBL1967720,CHEMBL1201862,,active,False
CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,Ki,25.12,nM,CHEMBL1979516,CHEMBL1201862,,active,False
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)c(F)c3)c12,Ki,0.7943,nM,CHEMBL2000652,CHEMBL1201862,,active,False
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,Ki,125.89,nM,CHEMBL514499,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,Ki,1584.89,nM,CHEMBL377408,CHEMBL1201862,,active,False
Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,Ki,398.11,nM,CHEMBL1976220,CHEMBL1201862,,active,False
Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,Ki,630.96,nM,CHEMBL259922,CHEMBL1201862,,active,False
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,Ki,15.85,nM,CHEMBL1997617,CHEMBL1201862,,active,False
